region,GDP per capita (constant 2015 US$)
Sierra Leone,552.708097
Sierra Leone,620.0951227
Sierra Leone,729.6076476
Sierra Leone,744.070038
Sierra Leone,576.7402317
Sierra Leone,597.0429072
Sierra Leone,607.1941877
Sierra Leone,613.5494617
Sierra Leone,630.8960175
Sierra Leone,604.4173022
Sierra Leone,615.277953
Singapore,3612.019333
Singapore,3777.463325
Singapore,3951.832331
Singapore,4240.069764
Singapore,4004.531612
Singapore,4214.585925
Singapore,4529.608397
Singapore,4984.874823
Singapore,5562.421225
Singapore,6237.364358
Singapore,6997.32627
Singapore,7723.004948
Singapore,8590.764864
Singapore,9325.735694
Singapore,9732.904047
Singapore,9974.402294
Singapore,10572.75916
Singapore,11141.7824
Singapore,11863.9097
Singapore,12834.39347
Singapore,13954.14391
Singapore,14737.56858
Singapore,15106.52547
Singapore,16187.20886
Singapore,17280.68462
Singapore,17149.62735
Singapore,17396.34447
Singapore,18987.09796
Singapore,20596.34967
Singapore,22032.29777
Singapore,23273.12329
Singapore,24133.15417
Singapore,24973.88526
Singapore,27140.44595
Singapore,29220.80415
Singapore,30380.45156
Singapore,31349.88725
Singapore,32835.84894
Singapore,31043.67268
Singapore,32557.63902
Singapore,34890.71559
Singapore,33598.48004
Singapore,34599.45591
Singapore,36710.46405
Singapore,39857.36039
Singapore,41799.24817
Singapore,44160.2132
Singapore,46179.65368
Singapore,44602.39099
Singapore,43332.66263
Singapore,48752.93807
Singapore,50714.45484
Singapore,51680.29248
Singapore,53299.94207
Singapore,54682.92801
Singapore,55646.61875
Singapore,56885.71872
Singapore,59484.68546
Singapore,61373.64848
Singapore,61340.16617
Singapore,58982.46091
Singapore,66176.387
Slovakia,6654.904127
Slovakia,6755.598946
Slovakia,7146.602683
Slovakia,7542.111028
Slovakia,8024.387531
Slovakia,8484.220777
Slovakia,8818.210826
Slovakia,8799.885876
Slovakia,8914.598984
Slovakia,9221.521861
Slovakia,9640.865301
Slovakia,10177.72142
Slovakia,10717.17317
Slovakia,11425.90015
Slovakia,12395.75218
Slovakia,13734.45555
Slovakia,14487.70653
Slovakia,13679.08441
Slovakia,14584.26068
Slovakia,14954.57798
Slovakia,15126.0353
Slovakia,15205.39558
Slovakia,15600.36717
Slovakia,16390.88217
Slovakia,16687.98446
Slovakia,17151.65248
Slovakia,17818.23411
Slovakia,18242.495
Slovakia,17611.75686
Slovakia,18181.19695
Slovenia,13276.07309
Slovenia,13709.87743
Slovenia,14421.57532
Slovenia,14927.0345
Slovenia,15711.81638
Slovenia,16240.65689
Slovenia,16736.6666
Slovenia,17301.93381
Slovenia,17803.37798
Slovenia,18567.56221
Slovenia,19239.39991
Slovenia,20280.1519
Slovenia,21574.75344
Slovenia,22296.705
Slovenia,20428.16986
Slovenia,20612.58953
Slovenia,20746.98841
Slovenia,20157.00525
Slovenia,19922.47429
Slovenia,20453.83339
Slovenia,20890.16643
Slovenia,21541.17642
Slovenia,22563.75894
Slovenia,23483.52912
Slovenia,24125.39204
Slovenia,22928.76274
Slovenia,24744.8413
Solomon Islands,2253.86349
Solomon Islands,2138.684546
Solomon Islands,2032.19506
Solomon Islands,2040.36642
Solomon Islands,1975.424572
Solomon Islands,1849.718779
Solomon Islands,1785.631709
Solomon Islands,1875.085483
Solomon Islands,1840.688129
Solomon Islands,1861.658093
Solomon Islands,1846.205982
Solomon Islands,1899.661134
Solomon Islands,2078.890978
Solomon Islands,2099.94866
Solomon Islands,2205.157642
Solomon Islands,2358.497631
Solomon Islands,2328.931244
Solomon Islands,2243.821763
Solomon Islands,2211.01725
Solomon Islands,2142.104495
Solomon Islands,1790.371261
Solomon Islands,1608.938995
Solomon Islands,1527.928136
Solomon Islands,1590.703461
Solomon Islands,1674.548838
Solomon Islands,1757.887199
Solomon Islands,1790.031077
Solomon Islands,1814.047082
Solomon Islands,1884.483388
Solomon Islands,1895.00717
Solomon Islands,2030.657654
Solomon Islands,2129.029153
Solomon Islands,2127.577087
Solomon Islands,2182.873855
Solomon Islands,2153.332519
Solomon Islands,2134.802451
Solomon Islands,2197.985123
Solomon Islands,2210.908438
Solomon Islands,2217.814196
Solomon Islands,2203.980332
Solomon Islands,2079.537416
Solomon Islands,2026.482459
Somalia,334.7075596
Somalia,348.4134631
Somalia,387.6079944
Somalia,405.1115802
Somalia,398.69182
Somalia,413.503862
Somalia,428.4831158
Somalia,424.3923168
Somalia,427.8996712
South Africa,3974.033611
South Africa,4012.896637
South Africa,4135.767498
South Africa,4308.042818
South Africa,4509.884852
South Africa,4640.319987
South Africa,4698.711493
South Africa,4883.630951
South Africa,4931.855521
South Africa,5008.897739
South Africa,5115.283567
South Africa,5180.578784
South Africa,5118.072394
South Africa,5201.925539
South Africa,5366.951193
South Africa,5309.53323
South Africa,5284.997406
South Africa,5140.353947
South Africa,5154.394658
South Africa,5209.290661
South Africa,5409.676518
South Africa,5554.697839
South Africa,5392.515194
South Africa,5152.953485
South Africa,5266.463464
South Africa,5050.868355
South Africa,4888.841649
South Africa,4819.972919
South Africa,4851.234626
South Africa,4803.645891
South Africa,4643.222315
South Africa,4479.851871
South Africa,4294.902917
South Africa,4269.700164
South Africa,4330.711477
South Africa,4392.070041
South Africa,4511.641244
South Africa,4565.216658
South Africa,4531.295987
South Africa,4588.756028
South Africa,4735.665532
South Africa,4820.644339
South Africa,4953.736447
South Africa,5052.90994
South Africa,5233.866277
South Africa,5458.230166
South Africa,5708.823086
South Africa,5954.168048
South Africa,6074.942672
South Africa,5910.788246
South Africa,6018.230754
South Africa,6130.971367
South Africa,6194.992759
South Africa,6263.104334
South Africa,6252.317977
South Africa,6204.929901
South Africa,6185.746047
South Africa,6233.187108
South Africa,6250.997545
South Africa,6189.289245
South Africa,5726.262775
South Africa,5947.887199
South Sudan,2287.565049
South Sudan,2297.362951
South Sudan,2302.520294
South Sudan,2082.359964
South Sudan,1074.654868
South Sudan,1171.482379
South Sudan,1199.421045
South Sudan,1071.777765
Spain,6215.036283
Spain,6886.539061
Spain,7502.641232
Spain,8150.831396
Spain,8498.647375
Spain,8932.557047
Spain,9482.216114
Spain,9772.76322
Spain,10282.13648
Spain,11088.16169
Spain,11436.03312
Spain,11824.39246
Spain,12647.6295
Spain,13482.88221
Spain,14085.71108
Spain,14009.77548
Spain,14320.48044
Spain,14576.19511
Spain,14647.72461
Spain,14525.19228
Spain,14727.28352
Spain,14603.59093
Spain,14697.11364
Spain,14884.57747
Spain,15087.43895
Spain,15381.84457
Spain,15834.88287
Spain,16669.97704
Spain,17482.08699
Spain,18297.2444
Spain,18969.80864
Spain,19403.33038
Spain,19487.95121
Spain,19187.18231
Spain,19551.14529
Spain,20001.7908
Spain,20448.60149
Spain,21117.01858
Spain,21953.66752
Spain,22846.71775
Spain,23937.96855
Spain,24707.36707
Spain,25026.08647
Spain,25310.45639
Spain,25654.33655
Spain,26145.80858
Spain,26762.26726
Spain,27218.44926
Spain,27025.29494
Spain,25778.95647
Spain,25702.34684
Spain,25402.60507
Spain,24634.96209
Spain,24368.96824
Spain,24783.08295
Spain,25754.36103
Spain,26514.32481
Spain,27239.35244
Spain,27739.86477
Spain,28087.89792
Spain,24785.44671
Spain,26125.87167
Sri Lanka,645.8448596
Sri Lanka,654.923673
Sri Lanka,655.8631738
Sri Lanka,665.6270296
Sri Lanka,666.490356
Sri Lanka,683.3767855
Sri Lanka,710.0970923
Sri Lanka,733.6714653
Sri Lanka,772.3440507
Sri Lanka,784.6585061
Sri Lanka,778.5698593
Sri Lanka,760.2029421
Sri Lanka,798.5124699
Sri Lanka,813.8744079
Sri Lanka,847.8342948
Sri Lanka,859.9953079
Sri Lanka,887.3577494
Sri Lanka,920.7429972
Sri Lanka,962.7989747
Sri Lanka,1002.345296
Sri Lanka,1043.034795
Sri Lanka,1070.227972
Sri Lanka,1105.809754
Sri Lanka,1145.883524
Sri Lanka,1186.228842
Sri Lanka,1220.349678
Sri Lanka,1223.873338
Sri Lanka,1236.731379
Sri Lanka,1248.263459
Sri Lanka,1311.362939
Sri Lanka,1355.261676
Sri Lanka,1398.851424
Sri Lanka,1479.689216
Sri Lanka,1547.900722
Sri Lanka,1619.748528
Sri Lanka,1669.913629
Sri Lanka,1766.911402
Sri Lanka,1840.591538
Sri Lanka,1909.594631
Sri Lanka,2011.848336
Sri Lanka,1966.70964
Sri Lanka,2028.513628
Sri Lanka,2130.952358
Sri Lanka,2228.07865
Sri Lanka,2348.033855
Sri Lanka,2508.707669
Sri Lanka,2659.497116
Sri Lanka,2797.726014
Sri Lanka,2876.650902
Sri Lanka,3086.044014
Sri Lanka,3331.104555
Sri Lanka,3613.955888
Sri Lanka,3731.156063
Sri Lanka,3932.260482
Sri Lanka,4060.131785
Sri Lanka,4218.444016
Sri Lanka,4440.511975
Sri Lanka,4495.710893
Sri Lanka,4458.434854
Sri Lanka,4280.849067
Sri Lanka,4375.947708
Saint Kitts and Nevis,4438.652331
Saint Kitts and Nevis,4626.842971
Saint Kitts and Nevis,4999.886537
Saint Kitts and Nevis,5444.65399
Saint Kitts and Nevis,5547.413098
Saint Kitts and Nevis,5598.522556
Saint Kitts and Nevis,5690.75955
Saint Kitts and Nevis,6227.451884
Saint Kitts and Nevis,6797.757703
Saint Kitts and Nevis,7581.664087
Saint Kitts and Nevis,8131.087267
Saint Kitts and Nevis,8944.830467
Saint Kitts and Nevis,9510.713565
Saint Kitts and Nevis,10061.95929
Saint Kitts and Nevis,9897.229499
Saint Kitts and Nevis,10229.41037
Saint Kitts and Nevis,10781.02339
Saint Kitts and Nevis,11202.86029
Saint Kitts and Nevis,11653.60066
Saint Kitts and Nevis,12177.94849
Saint Kitts and Nevis,12842.39231
Saint Kitts and Nevis,12614.03009
Saint Kitts and Nevis,12847.35961
Saint Kitts and Nevis,13939.81017
Saint Kitts and Nevis,14504.62645
Saint Kitts and Nevis,14614.65816
Saint Kitts and Nevis,13989.30848
Saint Kitts and Nevis,14501.83245
Saint Kitts and Nevis,15863.88673
Saint Kitts and Nevis,16311.64391
Saint Kitts and Nevis,16360.39889
Saint Kitts and Nevis,18134.86342
Saint Kitts and Nevis,17473.85882
Saint Kitts and Nevis,17438.34636
Saint Kitts and Nevis,17653.98762
Saint Kitts and Nevis,17509.00658
Saint Kitts and Nevis,18492.50199
Saint Kitts and Nevis,19884.58771
Saint Kitts and Nevis,20025.96235
Saint Kitts and Nevis,20813.94662
Saint Kitts and Nevis,20816.72474
Saint Kitts and Nevis,21254.6558
Saint Kitts and Nevis,22137.64543
Saint Kitts and Nevis,18948.3865
Saint Kitts and Nevis,18795.91507
Saint Lucia,4206.793828
Saint Lucia,4561.063395
Saint Lucia,4652.181441
Saint Lucia,4467.723937
Saint Lucia,4662.405569
Saint Lucia,4673.495589
Saint Lucia,4819.770349
Saint Lucia,5083.475077
Saint Lucia,5416.622773
Saint Lucia,6102.081082
Saint Lucia,6250.175542
Saint Lucia,7022.408043
Saint Lucia,7555.177535
Saint Lucia,8194.850895
Saint Lucia,8113.485957
Saint Lucia,8630.026245
Saint Lucia,8553.301283
Saint Lucia,8576.558
Saint Lucia,8624.13622
Saint Lucia,8782.734891
Saint Lucia,8638.455121
Saint Lucia,9099.501565
Saint Lucia,9259.806288
Saint Lucia,9192.064419
Saint Lucia,8818.308785
Saint Lucia,8789.084713
Saint Lucia,9093.76235
Saint Lucia,9683.846812
Saint Lucia,9577.228799
Saint Lucia,10104.33528
Saint Lucia,10210.9796
Saint Lucia,10649.09693
Saint Lucia,10280.03314
Saint Lucia,10368.71332
Saint Lucia,10860.39489
Saint Lucia,10777.39843
Saint Lucia,10384.05978
Saint Lucia,10481.35179
Saint Lucia,10290.37891
Saint Lucia,10628.76795
Saint Lucia,10942.25058
Saint Lucia,11211.59624
Saint Lucia,11095.35418
Saint Lucia,8361.392651
Saint Lucia,9362.35437
Saint Vincent and the Grenadines,1893.780342
Saint Vincent & the Grenadines,1893.780342
St. Vincent and the Grenadines,1893.780342
Saint Vincent and the Grenadines,1944.278382
Saint Vincent & the Grenadines,1944.278382
St. Vincent and the Grenadines,1944.278382
Saint Vincent and the Grenadines,1981.024521
Saint Vincent & the Grenadines,1981.024521
St. Vincent and the Grenadines,1981.024521
Saint Vincent and the Grenadines,1826.425355
Saint Vincent & the Grenadines,1826.425355
St. Vincent and the Grenadines,1826.425355
Saint Vincent and the Grenadines,1863.69843
Saint Vincent & the Grenadines,1863.69843
St. Vincent and the Grenadines,1863.69843
Saint Vincent and the Grenadines,1850.558344
Saint Vincent & the Grenadines,1850.558344
St. Vincent and the Grenadines,1850.558344
Saint Vincent and the Grenadines,1821.453314
Saint Vincent & the Grenadines,1821.453314
St. Vincent and the Grenadines,1821.453314
Saint Vincent and the Grenadines,1623.099914
Saint Vincent & the Grenadines,1623.099914
St. Vincent and the Grenadines,1623.099914
Saint Vincent and the Grenadines,1703.917445
Saint Vincent & the Grenadines,1703.917445
St. Vincent and the Grenadines,1703.917445
Saint Vincent and the Grenadines,1727.977967
Saint Vincent & the Grenadines,1727.977967
St. Vincent and the Grenadines,1727.977967
Saint Vincent and the Grenadines,1887.756173
Saint Vincent & the Grenadines,1887.756173
St. Vincent and the Grenadines,1887.756173
Saint Vincent and the Grenadines,1919.610019
Saint Vincent & the Grenadines,1919.610019
St. Vincent and the Grenadines,1919.610019
Saint Vincent and the Grenadines,2388.071847
Saint Vincent & the Grenadines,2388.071847
St. Vincent and the Grenadines,2388.071847
Saint Vincent and the Grenadines,2100.447958
Saint Vincent & the Grenadines,2100.447958
St. Vincent and the Grenadines,2100.447958
Saint Vincent and the Grenadines,1896.070956
Saint Vincent & the Grenadines,1896.070956
St. Vincent and the Grenadines,1896.070956
Saint Vincent and the Grenadines,1736.154733
Saint Vincent & the Grenadines,1736.154733
St. Vincent and the Grenadines,1736.154733
Saint Vincent and the Grenadines,1901.122299
Saint Vincent & the Grenadines,1901.122299
St. Vincent and the Grenadines,1901.122299
Saint Vincent and the Grenadines,2136.510213
Saint Vincent & the Grenadines,2136.510213
St. Vincent and the Grenadines,2136.510213
Saint Vincent and the Grenadines,2329.135951
Saint Vincent & the Grenadines,2329.135951
St. Vincent and the Grenadines,2329.135951
Saint Vincent and the Grenadines,2393.358843
Saint Vincent & the Grenadines,2393.358843
St. Vincent and the Grenadines,2393.358843
Saint Vincent and the Grenadines,2438.180393
Saint Vincent & the Grenadines,2438.180393
St. Vincent and the Grenadines,2438.180393
Saint Vincent and the Grenadines,2533.913394
Saint Vincent & the Grenadines,2533.913394
St. Vincent and the Grenadines,2533.913394
Saint Vincent and the Grenadines,2628.331114
Saint Vincent & the Grenadines,2628.331114
St. Vincent and the Grenadines,2628.331114
Saint Vincent and the Grenadines,2667.946488
Saint Vincent & the Grenadines,2667.946488
St. Vincent and the Grenadines,2667.946488
Saint Vincent and the Grenadines,2827.041983
Saint Vincent & the Grenadines,2827.041983
St. Vincent and the Grenadines,2827.041983
Saint Vincent and the Grenadines,2986.11786
Saint Vincent & the Grenadines,2986.11786
St. Vincent and the Grenadines,2986.11786
Saint Vincent and the Grenadines,3139.687558
Saint Vincent & the Grenadines,3139.687558
St. Vincent and the Grenadines,3139.687558
Saint Vincent and the Grenadines,3142.661931
Saint Vincent & the Grenadines,3142.661931
St. Vincent and the Grenadines,3142.661931
Saint Vincent and the Grenadines,3575.193957
Saint Vincent & the Grenadines,3575.193957
St. Vincent and the Grenadines,3575.193957
Saint Vincent and the Grenadines,3617.571475
Saint Vincent & the Grenadines,3617.571475
St. Vincent and the Grenadines,3617.571475
Saint Vincent and the Grenadines,3762.077729
Saint Vincent & the Grenadines,3762.077729
St. Vincent and the Grenadines,3762.077729
Saint Vincent and the Grenadines,3794.914165
Saint Vincent & the Grenadines,3794.914165
St. Vincent and the Grenadines,3794.914165
Saint Vincent and the Grenadines,4021.191945
Saint Vincent & the Grenadines,4021.191945
St. Vincent and the Grenadines,4021.191945
Saint Vincent and the Grenadines,4177.400619
Saint Vincent & the Grenadines,4177.400619
St. Vincent and the Grenadines,4177.400619
Saint Vincent and the Grenadines,4113.588349
Saint Vincent & the Grenadines,4113.588349
St. Vincent and the Grenadines,4113.588349
Saint Vincent and the Grenadines,4424.146073
Saint Vincent & the Grenadines,4424.146073
St. Vincent and the Grenadines,4424.146073
Saint Vincent and the Grenadines,4476.57701
Saint Vincent & the Grenadines,4476.57701
St. Vincent and the Grenadines,4476.57701
Saint Vincent and the Grenadines,4634.055438
Saint Vincent & the Grenadines,4634.055438
St. Vincent and the Grenadines,4634.055438
Saint Vincent and the Grenadines,4828.287212
Saint Vincent & the Grenadines,4828.287212
St. Vincent and the Grenadines,4828.287212
Saint Vincent and the Grenadines,4966.544343
Saint Vincent & the Grenadines,4966.544343
St. Vincent and the Grenadines,4966.544343
Saint Vincent and the Grenadines,5056.019835
Saint Vincent & the Grenadines,5056.019835
St. Vincent and the Grenadines,5056.019835
Saint Vincent and the Grenadines,5152.197005
Saint Vincent & the Grenadines,5152.197005
St. Vincent and the Grenadines,5152.197005
Saint Vincent and the Grenadines,5436.571332
Saint Vincent & the Grenadines,5436.571332
St. Vincent and the Grenadines,5436.571332
Saint Vincent and the Grenadines,5817.888903
Saint Vincent & the Grenadines,5817.888903
St. Vincent and the Grenadines,5817.888903
Saint Vincent and the Grenadines,6084.172922
Saint Vincent & the Grenadines,6084.172922
St. Vincent and the Grenadines,6084.172922
Saint Vincent and the Grenadines,6267.025261
Saint Vincent & the Grenadines,6267.025261
St. Vincent and the Grenadines,6267.025261
Saint Vincent and the Grenadines,6742.594435
Saint Vincent & the Grenadines,6742.594435
St. Vincent and the Grenadines,6742.594435
Saint Vincent and the Grenadines,7004.554682
Saint Vincent & the Grenadines,7004.554682
St. Vincent and the Grenadines,7004.554682
Saint Vincent and the Grenadines,7065.284134
Saint Vincent & the Grenadines,7065.284134
St. Vincent and the Grenadines,7065.284134
Saint Vincent and the Grenadines,6998.106812
Saint Vincent & the Grenadines,6998.106812
St. Vincent and the Grenadines,6998.106812
Saint Vincent and the Grenadines,6717.79572
Saint Vincent & the Grenadines,6717.79572
St. Vincent and the Grenadines,6717.79572
Saint Vincent and the Grenadines,6714.229338
Saint Vincent & the Grenadines,6714.229338
St. Vincent and the Grenadines,6714.229338
Saint Vincent and the Grenadines,6831.691546
Saint Vincent & the Grenadines,6831.691546
St. Vincent and the Grenadines,6831.691546
Saint Vincent and the Grenadines,7041.158187
Saint Vincent & the Grenadines,7041.158187
St. Vincent and the Grenadines,7041.158187
Saint Vincent and the Grenadines,7157.670974
Saint Vincent & the Grenadines,7157.670974
St. Vincent and the Grenadines,7157.670974
Saint Vincent and the Grenadines,7386.737595
Saint Vincent & the Grenadines,7386.737595
St. Vincent and the Grenadines,7386.737595
Saint Vincent and the Grenadines,7730.936149
Saint Vincent & the Grenadines,7730.936149
St. Vincent and the Grenadines,7730.936149
Saint Vincent and the Grenadines,7890.823302
Saint Vincent & the Grenadines,7890.823302
St. Vincent and the Grenadines,7890.823302
Saint Vincent and the Grenadines,8152.378037
Saint Vincent & the Grenadines,8152.378037
St. Vincent and the Grenadines,8152.378037
Saint Vincent and the Grenadines,8213.164719
Saint Vincent & the Grenadines,8213.164719
St. Vincent and the Grenadines,8213.164719
Saint Vincent and the Grenadines,7798.531386
Saint Vincent & the Grenadines,7798.531386
St. Vincent and the Grenadines,7798.531386
Saint Vincent and the Grenadines,7926.70382
Saint Vincent & the Grenadines,7926.70382
St. Vincent and the Grenadines,7926.70382
Sudan,1407.07019
Sudan,1371.700562
Sudan,1428.497559
Sudan,1351.541016
Sudan,1299.598633
Sudan,1348.707886
Sudan,1266.656372
Sudan,1252.189697
Sudan,1243.875244
Sudan,1228.681274
Sudan,1267.754883
Sudan,1260.27124
Sudan,1161.197632
Sudan,1132.773193
Sudan,1219.136475
Sudan,1358.651123
Sudan,1526.652588
Sudan,1561.089844
Sudan,1412.699463
Sudan,1290.705811
Sudan,1260.153687
Sudan,1301.927368
Sudan,1328.755371
Sudan,1314.74585
Sudan,1220.920654
Sudan,1122.728149
Sudan,1160.376587
Sudan,1303.382568
Sudan,1291.645752
Sudan,1398.3396
Sudan,1300.551636
Sudan,1372.778931
Sudan,1440.307251
Sudan,1481.487549
Sudan,1460.65564
Sudan,1507.849487
Sudan,1558.695435
Sudan,1798.304688
Sudan,1833.982178
Sudan,1845.522705
Sudan,1906.391357
Sudan,1973.775269
Sudan,2036.458862
Sudan,2107.621826
Sudan,2156.673828
Sudan,2213.802979
Sudan,2287.128662
Sudan,2342.197266
Sudan,2356.14624
Sudan,2220.961426
Sudan,2238.867188
Sudan,2381.370361
Sudan,2222.713623
Sudan,2213.852051
Sudan,2253.645508
Sudan,2226.421631
Sudan,2233.073486
Sudan,2176.896484
Sudan,2051.990234
Sudan,1950.042236
Sudan,1828.160034
Sudan,1746.192383
Suriname,3874.228336
Suriname,3920.361994
Suriname,3927.41684
Suriname,3994.375169
Suriname,4103.804169
Suriname,4441.925351
Suriname,5118.257012
Suriname,5545.913169
Suriname,5768.504819
Suriname,5828.855552
Suriname,5792.427867
Suriname,5832.4521
Suriname,5717.203097
Suriname,5631.263911
Suriname,5679.756451
Suriname,5874.25682
Suriname,6438.908077
Suriname,7158.594484
Suriname,7709.493492
Suriname,7755.086847
Suriname,7115.062369
Suriname,7605.086988
Suriname,7258.078427
Suriname,6936.021138
Suriname,6747.187542
Suriname,6801.181981
Suriname,6764.718666
Suriname,6273.437823
Suriname,6674.106822
Suriname,6848.47494
Suriname,6470.637086
Suriname,6593.824486
Suriname,6564.337248
Suriname,6083.143171
Suriname,6228.434002
Suriname,6114.585069
Suriname,6045.713848
Suriname,6262.579891
Suriname,6283.661924
Suriname,6080.997563
Suriname,6098.004275
Suriname,6244.662433
Suriname,6312.379972
Suriname,6601.98606
Suriname,7067.865393
Suriname,7305.109478
Suriname,7642.423169
Suriname,7942.942141
Suriname,8179.219306
Suriname,8331.330456
Suriname,8664.198962
Suriname,9070.245151
Suriname,9214.717096
Suriname,9386.869753
Suriname,9316.114241
Suriname,8907.751222
Suriname,8382.785319
Suriname,8425.679176
Suriname,8750.919067
Suriname,8756.069729
Suriname,7275.294696
Suriname,7008.362461
Sweden,16525.36105
Sweden,17382.13801
Sweden,18022.77496
Sweden,18876.32274
Sweden,20013.82111
Sweden,20583.86673
Sweden,20815.22725
Sweden,21351.29735
Sweden,22004.15474
Sweden,22944.54965
Sweden,24388.29821
Sweden,24449.86278
Sweden,24935.66232
Sweden,25880.45762
Sweden,26630.77992
Sweden,27202.34389
Sweden,27390.37686
Sweden,26857.5992
Sweden,27248.57434
Sweden,28233.24177
Sweden,28654.97106
Sweden,28750.80383
Sweden,29093.16132
Sweden,29632.69838
Sweden,30857.97054
Sweden,31472.59161
Sweden,32244.54272
Sweden,33214.95763
Sweden,33908.73855
Sweden,34577.48373
Sweden,34570.30573
Sweden,33941.98518
Sweden,33352.53836
Sweden,32474.42991
Sweden,33511.64872
Sweden,34648.11892
Sweden,35139.40299
Sweden,36197.63421
Sweden,37737.46228
Sweden,39309.597
Sweden,41117.15243
Sweden,41601.30768
Sweden,42377.11964
Sweden,43194.92617
Sweden,44891.32321
Sweden,45990.37433
Sweden,47864.81086
Sweden,49145.19583
Sweden,48544.11589
Sweden,46043.48094
Sweden,48369.91004
Sweden,49539.97261
Sweden,48885.54842
Sweden,49048.81875
Sweden,49855.30101
Sweden,51545.48361
Sweden,51955.86107
Sweden,52576.81028
Sweden,52983.00686
Sweden,53490.35182
Sweden,51952.67313
Sweden,54262.43908
Switzerland,59887.0204
Switzerland,60514.05443
Switzerland,59373.74151
Switzerland,59497.52102
Switzerland,61067.7822
Switzerland,63032.29923
Switzerland,63870.59472
Switzerland,64476.98429
Switzerland,66102.67297
Switzerland,68410.08128
Switzerland,70063.85169
Switzerland,68559.93818
Switzerland,67778.54749
Switzerland,67079.46439
Switzerland,67391.84433
Switzerland,67264.91129
Switzerland,67284.10913
Switzerland,68640.07445
Switzerland,70510.02547
Switzerland,71341.34285
Switzerland,73749.9388
Switzerland,74439.4636
Switzerland,73824.38488
Switzerland,73254.95291
Switzerland,74718.68361
Switzerland,76282.98396
Switzerland,78893.80774
Switzerland,81254.17005
Switzerland,82481.06804
Switzerland,79585.52159
Switzerland,81315.42286
Switzerland,81874.33619
Switzerland,81964.88642
Switzerland,82479.92154
Switzerland,83394.37114
Switzerland,83806.4476
Switzerland,84611.09985
Switzerland,84967.58855
Switzerland,86756.60213
Switzerland,87123.66044
Switzerland,84434.77849
Switzerland,87339.75975
Syrian Arab Republic,524.2222163
Syrian Arab Republic,563.7920086
Syrian Arab Republic,681.4659183
Syrian Arab Republic,603.9620156
Syrian Arab Republic,639.9665558
Syrian Arab Republic,634.4862751
Syrian Arab Republic,567.5429514
Syrian Arab Republic,594.9455917
Syrian Arab Republic,597.3622832
Syrian Arab Republic,686.4133568
Syrian Arab Republic,651.9094119
Syrian Arab Republic,686.4672775
Syrian Arab Republic,833.3049581
Syrian Arab Republic,721.0698127
Syrian Arab Republic,876.8031528
Syrian Arab Republic,985.8526739
Syrian Arab Republic,1069.357534
Syrian Arab Republic,1014.718583
Syrian Arab Republic,1077.89784
Syrian Arab Republic,1050.735143
Syrian Arab Republic,1162.858152
Syrian Arab Republic,1211.560578
Syrian Arab Republic,1205.137441
Syrian Arab Republic,1192.391253
Syrian Arab Republic,1064.030011
Syrian Arab Republic,1124.032157
Syrian Arab Republic,999.856132
Syrian Arab Republic,983.0170295
Syrian Arab Republic,1122.587517
Syrian Arab Republic,939.0706542
Syrian Arab Republic,944.7556913
Syrian Arab Republic,987.4799077
Syrian Arab Republic,1083.860067
Syrian Arab Republic,1118.175035
Syrian Arab Republic,1165.629568
Syrian Arab Republic,1213.470083
Syrian Arab Republic,1296.872518
Syrian Arab Republic,1326.394607
Syrian Arab Republic,1380.159298
Syrian Arab Republic,1297.576197
Syrian Arab Republic,1273.783794
Syrian Arab Republic,1254.784646
Syrian Arab Republic,1271.269153
Syrian Arab Republic,1328.239841
Syrian Arab Republic,1382.815887
Syrian Arab Republic,1429.276834
Syrian Arab Republic,1435.845872
Syrian Arab Republic,1424.172904
Syrian Arab Republic,1434.502459
Syrian Arab Republic,1494.728646
Syrian Arab Republic,1536.410678
Syrian Arab Republic,1552.865976
Syrian Arab Republic,1150.189314
Syrian Arab Republic,891.4517857
Syrian Arab Republic,856.2460999
Syrian Arab Republic,857.4978675
Syrian Arab Republic,812.7660889
Syrian Arab Republic,806.0747626
Syrian Arab Republic,802.5050627
Syrian Arab Republic,781.3912174
Syrian Arab Republic,726.7387982
Tajikistan,1405.019664
Tajikistan,1412.468328
Tajikistan,1353.759451
Tajikistan,1495.45445
Tajikistan,1354.607282
Tajikistan,1308.323927
Tajikistan,1185.148102
Tajikistan,826.5930536
Tajikistan,683.5872994
Tajikistan,529.9943802
Tajikistan,455.3868205
Tajikistan,371.8312462
Tajikistan,373.0451256
Tajikistan,390.328973
Tajikistan,402.6270364
Tajikistan,430.3421674
Tajikistan,461.5792378
Tajikistan,501.036266
Tajikistan,545.2533601
Tajikistan,590.0327514
Tajikistan,617.9405349
Tajikistan,649.1788249
Tajikistan,687.0640012
Tajikistan,727.5532921
Tajikistan,741.3561735
Tajikistan,773.676006
Tajikistan,813.5256385
Tajikistan,855.6824009
Tajikistan,898.6467464
Tajikistan,937.0059967
Tajikistan,970.3652238
Tajikistan,1013.386957
Tajikistan,1060.991354
Tajikistan,1116.279796
Tajikistan,1172.072287
Tajikistan,1197.20427
Tajikistan,1279.612667
"Tanzania, United Republic of",511.9468689
"Tanzania, United Republic of",517.1254883
"Tanzania, United Republic of",539.1630859
"Tanzania, United Republic of",536.3530273
"Tanzania, United Republic of",526.0286865
"Tanzania, United Republic of",515.7944946
"Tanzania, United Republic of",503.9253845
